CNPJ_Fundo;Data_Referencia;Versao;Total_Necessidades_Liquidez;Disponibilidades;Titulos_Publicos;Titulos_Privados;Fundos_Renda_Fixa;Total_Investido;Direitos_Bens_Imoveis;Terrenos;Imoveis_Renda_Acabados;Imoveis_Renda_Construcao;Imoveis_Venda_Acabados;Imoveis_Venda_Construcao;Outros_Direitos_Reais;Acoes;Debentures;Bonus_Subscricao;Certificados_Deposito_Valores_Mobiliarios;Cedulas_Debentures;Fundo_Acoes;FIP;FII;FDIC;Outras_Cotas_FI;Notas_Promissorias;Acoes_Sociedades_Atividades_FII;Cotas_Sociedades_Atividades_FII;CEPAC;CRI;Letras_Hipotecarias;LCI;LIG;Outros_Valores_Mobliarios;Valores_Receber;Contas_Receber_Aluguel;Contas_Receber_Venda_Imoveis;Outros_Valores_Receber;Rendimentos_Distribuir;Taxa_Administracao_Pagar;Taxa_Performance_Pagar;Obrigacoes_Aquisicao_Imoveis;Adiantamento_Venda_Imoveis;Adiantamento_Alugueis;Obrigacoes_Securitizacao_Recebiveis;Instrumentos_Financeiros_Derivativos;Provisoes_Contigencias;Outros_Valores_Pagar;Total_Passivo
15.447.110/0001-73;2021-03-01;2;931298.03;2712.62;928585.41;0;0;733582278;733582278;0;733582278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11197018.5;10508297.53;0;688720.97;29349470.45;41235.86;0;0;0;0;0;0;0;164871.9;29555578.21
15.447.110/0001-73;2021-04-01;2;972080.54;50570.61;921509.93;0;0;735371664.85;735371664.85;0;735371664.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10328598.69;9840511.31;0;488087.38;29137504.29;41775.71;0;0;0;0;0;0;0;790890.58;29970170.58
15.447.110/0001-73;2021-05-01;2;814500.35;28185.79;786314.56;0;0;737566965.1;737566965.1;0;737566965.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11122970.23;11062164.16;0;60806.07;30151372.05;41807.63;0;0;0;0;0;0;0;1399789.2;31592968.88
15.447.110/0001-73;2021-06-01;2;581117.2;26940.09;554177.11;0;0;705636525;705636525;0;705636525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13221604.18;11691355.31;0;1530248.87;30819114.49;41878.17;0;0;0;0;0;0;0;912211.53;31773204.19
15.447.110/0001-73;2021-07-01;2;720486.85;53816.41;666670.44;0;0;707898969.84;707898969.84;0;707898969.84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12554126.35;11614819.47;0;939306.88;32706873.75;40113.85;0;0;0;0;0;0;0;843924.25;33590911.85
15.447.110/0001-73;2021-08-01;2;923305.52;34144.94;889160.58;0;0;709636781.74;709636781.74;0;709636781.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12957960.75;12384810.06;0;573150.69;34293190.8;40108.99;0;0;0;0;0;0;0;845984.33;35179284.12
15.461.076/0001-91;2021-01-01;1;1553160.56;19847.56;1533313;0;0;150038869.65;150038869.65;;15748000;134290869.65;;;;;;;;;;;;;;;;;;;;;;;2248388.32;;;2248388.32;;144739.29;;860475.31;;;;;;54834.57;1060049.17
15.461.076/0001-91;2021-02-01;1;1429659.58;4017.77;1425641.81;0;0;150038869.65;150038869.65;;15748000;134290869.65;;;;;;;;;;;;;;;;;;;;;;;2248388.32;;;2248388.32;;274805.57;;860475.31;;;;;;49495.09;1184775.97
15.461.076/0001-91;2021-03-01;1;1384804.1;1667.03;1383137.07;0;0;150038869.65;150038869.65;;15748000;134290869.65;;;;;;;;;;;;;;;;;;;;;;;2248388.32;;;2248388.32;;440761.06;;860475.31;;;;;;54316.04;1355552.41
15.461.076/0001-91;2021-04-01;1;1922174.82;9452.21;1912722.61;0;0;150038869.65;150038869.65;;15748000;134290869.65;;;;;;;;;;;;;;;;;;;;;;;2248388.32;;;2248388.32;;584865.75;;860475.31;;;;;;668195.57;2113536.63
15.461.076/0001-91;2021-05-01;1;1398329.22;3575.64;1394753.58;0;0;150038869.65;150038869.65;;15748000;134290869.65;;;;;;;;;;;;;;;;;;;;;;;2173288.62;;;2173288.62;;735965.77;;860475.31;;;;;;114626.22;1711067.3
15.461.076/0001-91;2021-06-01;1;1356280.16;2477.03;1353803.13;0;0;150038869.65;150038869.65;;15748000;134290869.65;;;;;;;;;;;;;;;;;;;;;;;2173288.62;;;2173288.62;;886870.64;;860475.31;;;;;;118493.74;1865839.69
15.461.076/0001-91;2021-07-01;1;1318713.36;5493.27;1313220.09;0;0;150038869.65;150038869.65;;15748000;134290869.65;;;;;;;;;;;;;;;;;;;;;;;2173288.62;;;2173288.62;;1044744.54;;860475.31;;;;;;138386.72;2043606.57
15.461.076/0001-91;2021-08-01;1;1291303.44;8483.81;1282819.63;0;0;150038869.65;150038869.65;;15748000;134290869.65;;;;;;;;;;;;;;;;;;;;;;;2173288.62;;;2173288.62;;1202401.52;;860475.31;;;;;;158196.57;2221073.4
15.463.207/0001-70;2021-01-01;1;52293934.91;193621.15;0;0;52100313.76;225968034.57;225968034.57;0;0;0;0;0;225968034.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32253.13;0;0;32253.13;0;38000;0;0;0;0;0;0;0;262321574.57;262359574.57
15.463.207/0001-70;2021-02-01;1;58928544.35;222744.02;0;0;58705800.33;225968034.57;225844155.74;0;0;0;0;0;225844155.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123878.83;31629.16;0;0;31629.16;0;47000;0;0;0;0;0;0;0;262312574.57;262359574.57
15.463.207/0001-70;2021-03-01;1;58942555.78;20517.82;0;0;58922037.96;225968034.57;225844155.74;0;0;0;0;0;225844155.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123878.83;30831.86;0;0;30831.86;0;38000;0;0;0;0;0;0;0;262312574.57;262350574.57
15.463.207/0001-70;2021-04-01;1;59213602.93;112103.45;0;0;59101499.48;225968034.57;225844155.74;0;0;0;0;0;225844155.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123878.83;36493.45;0;0;36493.45;0;38000;0;0;0;0;0;0;0;262324259.95;262362259.95
15.463.207/0001-70;2021-05-01;1;58968259.72;7656.98;0;0;58960602.74;225968034.57;225844155.74;0;0;0;0;0;225844155.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123878.83;35777.23;0;0;35777.23;0;38000;0;0;0;0;0;0;0;262324259.95;262362259.95
15.463.207/0001-70;2021-06-01;1;58005121.92;69680.88;0;0;57935441.04;225968034.57;225844155.74;0;0;0;0;0;225844155.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123878.83;35061;0;0;35061;0;38000;0;0;0;0;0;0;0;262324533.95;262362533.95
15.463.207/0001-70;2021-07-01;1;61791751.79;40411.37;0;0;61751340.42;225968034.57;225844155.74;0;0;0;0;0;225844155.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123878.83;36926.16;0;0;36926.16;0;38000;0;0;0;0;0;0;0;262316419.38;262354419.38
15.463.207/0001-70;2021-08-01;1;65919259.28;39846.54;0;0;65879412.74;370155919.22;370000000;0;0;0;0;0;370000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155919.22;33857.32;0;0;33857.32;0;38000;0;0;0;0;0;0;0;406523086.6;406561086.6
15.489.509/0001-17;2021-01-01;1;2967186.14;81.11;0;0;2967105.03;443663162.38;443663162.38;45263309.18;398399853.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27825.95;0;0;27825.95;0;121464.97;0;0;0;0;0;0;0;59166.95;180631.92
15.489.509/0001-17;2021-02-01;1;7244899.59;81.11;0;0;7244818.48;443663162.38;443663162.38;45263309.18;398399853.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24027.14;0;0;24027.14;0;96622.93;0;0;0;0;0;0;0;58779.03;155401.96
15.489.509/0001-17;2021-03-01;1;11533064.29;81.11;0;0;11532983.18;443663162.38;443663162.38;45263309.18;398399853.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;124741.8;0;0;0;0;0;0;0;22011.77;146753.57
15.489.509/0001-17;2021-04-01;1;15711001.29;;0;0;15711001.29;501025000;501025000;66663000;434362000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4490648.7;4467501.68;0;23147.02;0;103023.1;0;0;0;0;0;0;0;1891725.41;1994748.51
15.489.509/0001-17;2021-05-01;1;19786824.27;;0;0;19786824.27;501025000;501025000;66663000;434362000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4485542.5;4460290.88;0;25251.62;0;109079.84;0;1600000.01;0;0;0;0;0;29296.73;1738376.58
15.489.509/0001-17;2021-06-01;2;24198769;0;0;0;24198769;501025000;501025000;66663000;434362000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26465.51;0;0;26465.51;0;109522.59;0;0;0;0;0;0;0;1498987.16;1608509.75
15.489.509/0001-17;2021-07-01;1;4002414.03;0;0;0;4002414.03;503422573.29;503422573.29;69060573.29;434362000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34262.4;0;0;34262.4;0;110828.86;0;0;0;0;0;0;0;1370270.54;1481099.4
15.489.509/0001-17;2021-08-01;1;8496978.71;0;0;0;8496978.71;503422573.29;503422573.29;69060573.29;434362000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28806.4;0;0;28806.4;0;132429.12;0;1200000.02;0;0;0;0;0;39881.26;1372310.4
15.538.445/0001-05;2021-01-01;1;6816320.42;13982.82;3206242.96;0;3596094.64;85263000;85263000;0;85263000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39472634.63;1138821.38;35455574.02;2878239.23;1546280;30034.63;0;0;0;0;0;0;1508519.34;3871799.31;6956633.28
15.538.445/0001-05;2021-02-01;2;6818735.51;26377.4;3207087.15;0;3585270.96;85263000;85263000;0;85263000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38723581.92;1138821.38;34706521.31;2878239.23;1582240;26601.66;0;0;0;0;0;0;1508519.34;3872921.56;6990282.56
15.538.445/0001-05;2021-03-01;2;32475102.6;14895.18;3213032.09;0;29247175.33;85263000;85263000;0;85263000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8017929.09;1138821.38;4000868.48;2878239.23;9259700;31907.01;0;0;0;0;0;0;991202.7;22126354.53;32409164.24
15.538.445/0001-05;2021-04-01;1;5020265.83;11702.75;3216976.14;0;1791586.94;85263000;85263000;0;85263000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8052336.12;1138821.38;4035275.51;2878239.23;1042840;22033.17;0;0;0;0;0;0;991202.7;2883645.23;4939721.1
15.538.445/0001-05;2021-05-01;2;5085426.47;8606.93;3226092.56;0;1850726.98;85263000;85263000;0;85263000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8089865.19;1138821.38;4072804.58;2878239.23;1078800;29915.56;0;0;0;0;0;0;991202.7;2890210.63;4990128.89
15.538.445/0001-05;2021-06-01;1;8774974.2;4582.8;3234755.94;0;5535635.46;85263000;85263000;0;85263000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5224250.48;1138821.38;4085429.1;0;4530960;29915.56;0;0;0;0;0;0;1116187.26;16960.49;5694023.31
15.538.445/0001-05;2021-07-01;1;5360365.95;1433.15;3244118.36;0;2114814.44;85263000;85263000;0;85263000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5262141.29;1138821.38;4119340.91;3979;1078800;29915.56;0;0;0;0;0;0;1116187.26;21104.75;2246007.57
15.538.445/0001-05;2021-08-01;1;5400428.71;5953.32;3255566.95;0;2138908.44;85263000;85263000;0;85263000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5260526.16;1138821.38;4119340.91;2363.87;1078800;29915.56;0;0;0;0;0;0;1116187.26;25061.4;2249964.22
15.570.431/0001-60;2021-01-01;1;3380799.1;2918.44;3377880.66;0;0;70131262;70131262;0;70131262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;808593.72;805889.69;0;2704.03;0;27190.78;0;0;0;0;0;0;790601.59;847185.26;1664977.63
15.570.431/0001-60;2021-02-01;1;3401793.26;62504.01;3339289.25;0;0;70131262;70131262;0;70131262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;819195.19;805889.69;0;13305.5;730541.49;27190.78;0;0;0;0;0;0;790601.59;162359.04;1710692.9
15.570.431/0001-60;2021-03-01;1;3409485.44;64760.47;3344724.97;0;0;70131262;70131262;0;70131262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;859184.79;848960.1;0;10224.69;699214.6;30171.96;0;0;0;0;0;0;790601.59;1011319.14;2531307.29
15.570.431/0001-60;2021-04-01;1;3490937.87;65358.39;3425579.48;0;0;70131262;70131262;0;70131262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;756520.91;744361.2;0;12159.71;780713.16;27190.78;0;0;0;0;0;0;0;952960.63;1760864.57
15.570.431/0001-60;2021-05-01;1;3514774.18;63651.28;3451122.9;0;0;70131262;70131262;0;70131262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;746899.1;737518.95;0;9380.15;804454.66;27714.39;0;0;0;0;0;0;790601.59;162359.04;1785129.68
15.570.431/0001-60;2021-06-01;1;3521948.56;62169.52;3459779.04;0;0;70131262;70131262;0;70131262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;885192.08;878000.49;0;7191.59;715283.89;27740.79;0;0;0;0;0;0;790601.59;159261.84;1692888.11
15.570.431/0001-60;2021-07-01;1;3616101.77;64724.92;3551376.85;0;0;70131262;70131262;0;70131262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;886400.16;878000.49;0;8399.67;793221.93;29100.32;0;0;0;0;0;0;790601.59;182295.61;1795219.45
15.570.431/0001-60;2021-08-01;1;3614755.94;71076.19;3543679.75;0;0;70131262;70131262;0;70131262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;877751.97;871642.42;0;6109.55;791907.92;29179.52;0;0;0;0;0;0;790601.59;205092.14;1816781.17
15.576.907/0001-70;2021-01-01;1;4074846.94;319302.06;0;0;3755544.88;1565724111.73;1408456258.93;0;1286177920.53;0;0;0;122278338.4;0;0;0;0;0;0;0;29767852.8;0;0;0;0;127500000;127500000;0;0;0;0;0;29290582.13;17245796;0;12044786.13;11020482.89;667094.09;0;35917914.38;0;0;0;0;0;223968396.02;271573887.38
15.576.907/0001-70;2021-02-01;1;4744227.28;3696.02;0;0;4740531.26;1564361819.03;1407846119.41;0;1286197270.53;0;0;0;121648848.88;0;0;0;0;0;0;0;29015699.62;0;0;0;0;127500000;127500000;0;0;0;0;0;27454704.02;15086461.44;0;12368242.58;9861571.71;702268.94;0;35917914.38;0;0;0;0;0;224129373.22;270611128.25
15.576.907/0001-70;2021-03-01;1;3775128.61;903436.95;0;0;2871691.66;1563445329.91;1407149184.59;0;1286197270.53;0;0;0;120951914.06;0;0;0;0;0;0;0;28796145.32;0;0;0;0;127500000;127500000;0;0;0;0;0;28098955.42;15261298.88;0;12837656.54;9853815.7;671558.78;0;1909439.38;100000;0;34008475;0;0;224805422.4;271348711.26
15.576.907/0001-70;2021-04-01;1;1402573.61;3892.22;0;0;1398681.39;1563697831.71;1406474731.54;0;1286197270.53;0;0;0;120277461.01;0;0;0;0;0;0;0;29723100.17;0;0;0;0;127500000;127500000;0;0;0;0;0;28163807.95;15130768.69;0;13033039.26;9858120.81;687174.5;0;40732727.37;200000;117007.2;180857003.99;0;0;38565479.76;271017513.63
15.576.907/0001-70;2021-05-01;1;4375093.11;4591.27;0;0;4370501.84;1556930153.33;1405777796.72;0;1286197270.53;0;0;0;119580526.19;0;0;0;0;0;0;0;23652356.61;0;0;0;0;127500000;127500000;0;0;0;0;0;28302706.37;14093632.72;0;14209073.65;9862420.96;685884.42;0;40730727.37;300000;117007.2;180909753.86;0;0;36212088.2;268817882.01
15.576.907/0001-70;2021-06-01;2;40660427.96;2858.67;0;0;40657569.29;1517678589.35;1367141532.98;0;1248235459.84;0;0;0;118906073.14;0;0;0;0;0;0;0;23037056.37;0;0;0;0;127500000;127500000;0;0;0;0;0;31999204.32;14166167.86;3800000;14033036.46;14386118.72;705947.93;0;40728727.37;100000;117007.2;180883727.12;0;0;35436816.15;272358344.49
15.576.907/0001-70;2021-07-01;1;626341.12;6222.5;0;0;620118.62;1516839485.84;1368871223.16;0;1250662084.84;0;0;0;118209138.32;0;0;0;0;0;0;0;20468262.68;0;0;0;0;127500000;127500000;0;0;0;0;0;31723944.95;13964801.58;3800000;13959143.37;9872994.27;712562.87;0;6718252.37;100000;117007.2;180883727.12;0;0;34229577.98;232634121.81
15.576.907/0001-70;2021-08-01;1;421901.99;280119.19;0;0;141782.8;1514847724.71;1368174288.34;0;1250662084.84;0;0;0;117512203.5;0;0;0;0;0;0;0;19173436.37;0;0;0;0;127500000;127500000;0;0;0;0;0;33073244.16;14432358.97;3800000;14840885.19;9877294.42;697652.54;0;6716252.37;100000;0;180910453.86;0;0;35370681.89;233672335.08
15.769.670/0001-44;2021-01-01;1;217483.39;3722.62;213760.77;;;11263324.34;0;;;;;;;;;;;;;;4289807.66;;;;;;;;;;;;44671.98;;;44671.98;3459.6;4135.59;;;;;;;;10281.46;17876.65
15.769.670/0001-44;2021-02-01;1;224099.06;5250.25;218848.81;;;11242378.93;0;;;;;;;;;;;;;;4280396.63;;;;;;;;;;;;32554.31;;;32554.31;10971.45;3767.22;;;;;;;;24624.25;39362.92
15.769.670/0001-44;2021-03-01;1;251813.67;3613.85;248199.82;;;11287777.09;0;;;;;;;;;;;;;;4270097.36;;;;;;;;;;;;30165.78;;;30165.78;12305.79;4862.34;;;;;;;;10038.79;27206.92
15.769.670/0001-44;2021-04-01;1;234579.62;4776.69;229802.93;;;11435958.49;0;;;;;;;;;;;;;;4240675.57;;;;;;;;;;;;37514.44;;;37514.44;0;4223.57;;;;;;;;10054.67;14278.24
15.769.670/0001-44;2021-05-01;1;266445.14;5564.75;260880.39;;;11504004.99;0;;;;;;;;;;;;;;4250867;;;;;;;;;;;;67875.21;;;67875.21;22571.9;4524.83;;;;;;;;9852.77;36949.5
15.769.670/0001-44;2021-06-01;1;384556.16;3496.01;381060.15;;;10666914.43;0;;;;;;;;;;;;;;4236467.83;;;;;;;;;;;;36862.09;;;36862.09;23801.09;4063.37;;;;;;;;10038.56;37903.02
15.769.670/0001-44;2021-07-01;1;512998.09;6933.84;506064.25;;;10623217.36;0;;;;;;;;;;;;;;4247770.66;;;;;;;;;;;;54397.72;;;54397.72;18351.92;4200.32;;;;;;;;10038.84;32591.08
15.769.670/0001-44;2021-08-01;1;533978.63;4105.08;529873.55;;;10653083.8;0;;;;;;;;;;;;;;4224826.53;;;;;;;;;;;;32927.38;;;32927.38;30958.92;;;;;;;;;10048.21;41007.13
15.798.220/0001-80;2021-01-01;1;514725.56;514725.56;0;0;0;18182265;18181765;0;18181765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500;0;0;0;0;0;30000;0;0;0;0;0;0;0;30993.31;60993.31
15.798.220/0001-80;2021-02-01;1;740985.86;740985.86;0;0;0;18182265;18181765;0;18181765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500;0;0;0;0;0;30000;0;0;0;0;0;0;0;31617.28;61617.28
15.798.220/0001-80;2021-03-01;1;191298.62;191298.62;0;0;0;18182265;18181765;0;18181765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500;0;0;0;0;0;30000;0;0;0;0;0;0;0;9914.57;39914.57
15.798.220/0001-80;2021-04-01;1;507125.82;507125.82;0;0;0;126084798.25;126000000;0;126000000;0;0;0;0;0;0;0;0;0;0;0;0;0;84298.25;0;0;0;0;0;0;0;0;500;0;0;0;0;0;30000;0;0;0;0;0;0;0;2240.2;32240.2
15.798.220/0001-80;2021-05-01;1;164232.77;164232.77;0;0;0;126084839.5;126000000;0;126000000;0;0;0;0;0;0;0;0;0;0;0;0;0;84339.5;0;0;0;0;0;0;0;0;500;0;0;0;0;0;30000;0;0;0;0;0;0;0;4277.47;34277.47
15.798.220/0001-80;2021-06-01;1;3180.65;3180.65;0;0;0;126758613.43;126000000;0;126000000;0;0;0;0;0;0;0;0;0;0;0;0;0;758113.43;0;0;0;0;0;0;0;0;500;0;0;0;0;0;30000;0;0;0;0;0;0;0;6314.78;36314.78
15.798.220/0001-80;2021-07-01;1;1470.93;1470.93;0;0;0;126976186.76;126000000;0;126000000;0;0;0;0;0;0;0;0;0;0;0;0;0;975686.76;0;0;0;0;0;0;0;0;500;0;0;0;0;0;30000;0;0;0;0;0;0;0;2335.78;32335.78
15.798.220/0001-80;2021-08-01;1;1642.3;1642.3;0;0;0;126452967.99;126000000;0;126000000;0;0;0;0;0;0;0;0;0;0;0;0;0;452967.99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35382;0;0;0;0;0;0;0;8271.76;43653.76
15.799.397/0001-09;2021-01-01;1;3281778.25;197.75;0;0;3281580.5;139005594;139005594;0;139005594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16549656.33;16491751.64;0;57904.69;1062819.46;62250.3;0;0;0;0;0;0;0;87900.81;1212970.57
15.799.397/0001-09;2021-02-01;1;3277310.92;201.7;0;0;3277109.22;139005594;139005594;0;139005594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16416379.32;16365203.7;0;51175.62;1065870.28;62182.8;0;0;0;0;0;0;0;74652.92;1202706
15.799.397/0001-09;2021-03-01;1;3231341.97;198.45;0;0;3231143.52;139005594;139005594;0;139005594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16309921.85;16238655.76;0;71266.09;1045739.12;61881.3;0;0;0;0;0;0;0;74649;1182269.42
15.799.397/0001-09;2021-04-01;1;3201574.57;198.2;0;0;3201376.37;139005594;139005594;0;139005594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16182936.42;16112107.82;0;70828.6;1021128.28;61773.3;0;0;0;0;0;0;0;59228.92;1142130.5
15.799.397/0001-09;2021-05-01;1;3236887.77;198;0;0;3236689.77;139005594;139005594;0;139005594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16049274.73;15985559.88;0;63714.85;1054653.15;61368.3;0;0;0;0;0;0;0;47645.22;1163666.67
15.799.397/0001-09;2021-06-01;1;3222639.04;859;0;0;3221780.04;139005594;139005594;0;139005594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15944043.22;15859011.94;0;85031.28;1064886.91;61174.8;0;0;0;0;0;0;0;50135.4;1176197.11
15.799.397/0001-09;2021-07-01;1;3254712.86;198.5;0;0;3254514.36;139005594;139005594;0;139005594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15788641.57;15732464;0;56177.57;1073902.75;61055.57;0;0;0;0;0;0;0;49960.11;1184918.43
15.799.397/0001-09;2021-08-01;1;3289521.51;198;0;0;3289323.51;139005594;139005594;0;139005594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15629322.94;15605916.06;0;23406.88;1081996.52;60511.05;0;0;0;0;0;0;0;49961.85;1192469.42
16.543.270/0001-89;2021-01-01;1;518.75;518.75;0;0;0;123896449.75;69785358.01;0;69785358.01;;;;;;;;;;;;6135671.47;;7103646.4;;40871773.87;;;;;;;;25305.87;;;25305.87;;-80000;;;;;;;;0;-80000
16.543.270/0001-89;2021-02-01;1;190.23;190.23;0;0;0;123800910.88;69785358.01;0;69785358.01;;;;;;;;;;;;6124703.55;;8019075.45;;39871773.87;;;;;;;;182102.63;;;182102.63;;94591.61;;;;;;;;0;94591.61
16.543.270/0001-89;2021-03-01;2;242.81;242.81;0;0;0;122214342.2;69785358.01;0;69785358.01;;;;;;;;;;;;6055175.98;;7002034.34;;39371773.87;;;;;;;;104716.26;;;104716.26;;94591.61;;;;;;;;0;94591.61
16.543.270/0001-89;2021-04-01;1;908.5;908.5;0;0;0;131296329.07;69785358.01;0;69785358.01;;;;;;;;;;;;6094280.45;;4544916.74;;50871773.87;;;;;;;;0;;;0;;94591.61;;;;;;;;12080120.6;12174712.21
16.543.270/0001-89;2021-05-01;1;476.67;476.67;0;0;0;131153489.44;69785358.01;0;69785358.01;;;;;;;;;;;;6051567.59;;4944789.97;;50371773.87;;;;;;;;0;;;0;;94591.61;;;;;;;;11940028.93;12034620.54
16.543.270/0001-89;2021-06-01;1;407.59;407.59;0;0;0;131159438.42;69785358.01;0;69785358.01;;;;;;;;;;;;6150005.16;;5352301.38;;49871773.87;;;;;;;;0;;;0;;94591.61;;;;;;;;11804558.45;11899150.06
16.543.270/0001-89;2021-07-01;1;978.84;978.84;0;0;0;131015704.07;69785358.01;0;69785358.01;;;;;;;;;;;;6102946.95;;5255625.24;;49871773.87;;;;;;;;0;;;0;;94591.61;;;;;;;;11800253.21;11894844.82
16.543.270/0001-89;2021-08-01;1;224.45;224.45;0;0;0;131004517.67;69785358.01;0;69785358.01;;;;;;;;;;;;6177263.78;;9170122.03;;45871773.85;;;;;;;;0;;;0;;94591.61;;;;;;;;10682458.6;10777050.21
16.543.270/0001-89;2021-09-01;1;52.71;52.71;0;0;0;127099245.78;69785358.01;0;69785358.01;;;;;;;;;;;;6167847.07;;6274266.83;;44871773.87;;;;;;;;0;;;0;;94591.61;;;;;;;;10603601.18;10698192.79
16.671.412/0001-93;2021-01-01;2;188463941.06;3054.42;0;0;188460886.64;441562130.53;425625781.6;0;425625781.6;0;0;0;0;0;0;0;0;0;0;0;15936348.93;0;0;0;0;0;0;0;0;0;0;0;8059100.51;2802251.54;0;5256848.97;3008874.22;304686.2;0;16350000;0;0;0;0;0;111818075.93;131481636.35
16.671.412/0001-93;2021-02-01;1;234683587.05;3170.82;0;0;234680416.23;443849903.65;427867523.8;0;427867523.8;0;0;0;0;0;0;0;0;0;0;0;15982379.85;0;0;0;0;0;0;0;0;0;0;0;8971723.54;3082257.13;0;5889466.41;3868593.88;329025.42;0;16350000;0;0;0;0;0;3090864.76;23638484.06
16.671.412/0001-93;2021-03-01;1;230998484.87;51516.67;0;0;230946968.2;447045446.22;431241576.15;0;431241576.15;0;0;0;0;0;0;0;0;0;0;0;15803870.07;0;0;0;0;0;0;0;0;0;0;0;8613607.3;2907483.72;0;5706123.58;3868593.88;396711.92;0;16350000;0;0;0;0;0;4227006.64;24842312.44
