CNPJ_Fundo;Data_Referencia;Versao;Data_Informacao_Numero_Cotistas;Total_Numero_Cotistas;Numero_Cotistas_Pessoa_Fisica;Numero_Cotistas_Pessoa_Juridica_Nao_Financeira;Numero_Cotistas_Banco_Comercial;Numero_Cotistas_Corretora_Distribuidora;Numero_Cotistas_Outras_Pessoas_Juridicas_Financeira;Numero_Cotistas_Investidores_Nao_Residentes;Numero_Cotistas_Entidade_Aberta_Previdencia_Complementar;Numero_Cotistas_Entidade_Fechada_Previdência_Complementar;Numero_Cotistas_Regime_Proprio_Previdencia_Servidores_Publicos;Numero_Cotistas_Sociedade_Seguradora_Resseguradora;Numero_Cotistas_Sociedade_Capitalizacao_Arrendamento_Mercantil;Numero_Cotistas_FII;Numero_Cotistas_Outros_Fundos;Numero_Cotistas_Distribuidores_Fundo;Numero_Cotistas_Outros_Tipos;Valor_Ativo;Patrimonio_Liquido;Cotas_Emitidas;Valor_Patrimonial_Cotas;Percentual_Despesas_Taxa_Administracao;Percentual_Despesas_Agente_Custodiante;Percentual_Rentabilidade_Efetiva_Mes;Percentual_Rentabilidade_Patrimonial_Mes;Percentual_Dividend_Yield_Mes;Percentual_Amortizacao_Cotas_Mes
01.356.517/0001-80;2021-03-01;1;2021-03-31;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;254487957.23;156391677.78;56701;2758.182003492;0.0004;0;0.038985;0.038985;;
01.356.517/0001-80;2021-04-01;1;2021-04-30;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;246826276.66;164188119.11;56701;2895.68295285797;0.0004;0;0.049852;0.049852;;
01.356.517/0001-80;2021-05-01;1;2021-03-31;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;249324355.22;169799879.75;56701;2994.65405812949;0.0004;0;0.034179;0.034179;;
01.356.517/0001-80;2021-06-01;1;2021-06-30;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;256787597.56;177871022.36;56701;3136.9997418035;0.0004;0;0.047533;0.047533;;
01.356.517/0001-80;2021-07-01;1;2021-07-31;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;245773782.01;152551527.64;56701;2690.4556822631;0.0004;0;0.041026;0.041026;;
01.356.517/0001-80;2021-08-01;1;2021-08-31;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;251353057.51;158566710;56701;2796.54168356819;0.0004;0;0.03943;0.03943;;
01.497.954/0001-14;2021-01-01;1;2021-01-31;6;;;;;;;;;;;;;;;;137023148.69;136533553.4;8703994;15.6863106063722;0.000264;0;0.000627;0.000627;0;0
01.497.954/0001-14;2021-02-01;1;2021-02-28;6;;;;;;;;;;;;;;;;137015879.81;136598294.09;8703994;15.6937486503322;0.000264;0;0.000474;0.000474;0;0
01.497.954/0001-14;2021-03-01;1;2021-03-31;6;3;3;;;;;;;;;;;;;;136977188.28;136788310.99;8703994;15.7155796511349;0.000263;0;0.001391;0.001391;0;0
01.497.954/0001-14;2021-04-01;1;2021-04-30;6;;;;;;;;;;;;;;;;137038108.46;136763712.93;8703994;15.7127535853081;0.000263;0;-0.00018;-0.00018;0;0
01.497.954/0001-14;2021-05-01;1;2021-05-31;6;;;;;;;;;;;;;;;;137024992.12;136763390.29;8703994;15.7127165172678;0.000263;0;-2E-06;-2E-06;0;0
01.497.954/0001-14;2021-06-01;1;2021-06-30;6;3;3;;;;;;;;;;;;;;136985453.21;136558551.31;8703994;15.6891826108796;0.000264;0;-0.000209;-0.001498;0.001289;0
01.497.954/0001-14;2021-07-01;1;2021-07-31;6;;;;;;;;;;;;;;;;136984902.1;136583194.74;8703994;15.6920138892559;0.000211;0;0.00018;0.00018;0;0
01.497.954/0001-14;2021-08-01;1;2021-08-31;6;;;;;;;;;;;;;;;;137050171.59;136650588.98;8703994;15.6997567990051;0.000124;0;0.000493;0.000493;0;0
01.601.918/0001-59;2021-01-01;2;2021-01-31;1;;;;;;;;;;;;;;;;79236738.74;76212767.72;500000;152.42553544;0.000553;1.2E-05;0.006602;0.006602;0;0
01.601.918/0001-59;2021-02-01;1;2021-02-28;1;;;;;;;;;;;;;;;;79621432.08;76597461.06;500000;153.19492212;0.000553;1.2E-05;0.029836;-0.005022;0.034858;0
01.601.918/0001-59;2021-03-01;1;2021-03-31;1;;;1;;;;;;;;;;;;;80270505.05;77254537.23;500000;154.50907446;0.000545;1.2E-05;0.008578;0.008578;0;0
01.601.918/0001-59;2021-04-01;1;2021-04-30;1;;;;;;;;;;;;;;;;79814271.95;76798304.13;500000;153.59660826;0.000549;1.2E-05;-0.005906;-0.005906;0;0
01.601.918/0001-59;2021-05-01;1;2021-05-31;1;;;;;;;;;;;;;;;;77218197.66;76872229.84;500000;153.74445968;0.000548;1.2E-05;0.000963;0.000963;0;0
01.601.918/0001-59;2021-06-01;1;2021-06-30;1;;;1;;;;;;;;;;;;;77388990.48;75093022.66;500000;150.18604532;0.000561;1.2E-05;0.002222;-0.023145;0.025367;0
01.601.918/0001-59;2021-07-01;1;2021-07-31;1;;;;;;;;;;;;;;;;75876186.63;75528883.98;500000;151.05776796;0.000558;1.2E-05;0.005804;0.005804;0;0
01.601.918/0001-59;2021-08-01;1;2021-08-31;1;;;;;;;;;;;;;;;;75911341.03;75565373.21;500000;151.13074642;0.000558;1.2E-05;0.000483;0.000483;0;0
01.601.918/0001-59;2021-09-01;1;2021-09-30;1;;;1;;;;;;;;;;;;;76282711.2;75927618.64;500000;151.85523728;0.000555;1.2E-05;0.004794;0.004794;0;0
01.633.741/0001-72;2021-01-01;1;2021-01-29;361;;;;;;;;;;;;;;;;67304580.68;67185404.34;508008;132.252650233855;0.000169;2.9E-05;0.001212;0.001212;0;
01.633.741/0001-72;2021-02-01;1;2021-02-26;361;;;;;;;;;;;;;;;;67276079.51;67168286.31;508008;132.218953855057;0.000163;3.8E-05;-0.000255;-0.000255;0;
01.633.741/0001-72;2021-03-01;1;2021-03-31;367;356;;;;;;;5;;;;3;3;;;67239225.71;67144159.73;508008;132.171461335255;0.000149;3.3E-05;-0.00036;-0.00036;;
01.633.741/0001-72;2021-04-01;1;2021-04-30;364;;;;;;;;;;;;;;;;67272084.52;67175179.13;508008;132.23252218469;0.00019407;2.8E-05;0.0004;0.0004;;
01.633.741/0001-72;2021-05-01;1;2021-05-31;361;;;;;;;;;;;;;;;;67238246.95;67138225.68;508008;132.15978031842;0.000135;2.8E-05;-0.000551;-0.000551;;
01.633.741/0001-72;2021-06-01;1;2021-06-30;363;350;1;;;;;;4;;;;3;5;;;67227261.89;67036039.33;508008;131.95862925387;0.000101;2.8E-05;-0.001295;-0.001522;0.000227;
01.633.741/0001-72;2021-07-01;1;2021-07-30;359;;;;;;;;;;;;;;;;67141583.88;67015529.4;508008;131.918256011716;0.000153;7.3E-05;-0.000306;-0.000306;0;
01.633.741/0001-72;2021-08-01;1;2021-08-31;344;;;;;;;;;;;;;;;;67106658.44;66999039.05;508008;131.885795204013;0.000153;4.9E-05;-0.000246;-0.000246;0;
01.636.325/0001-28;2021-01-01;1;2021-01-31;4;;;;;;;;;;;;;;;;264637540.97;263813875.18;234900;1123.09014550873;0.00012;0;0.001274;0.001274;0;0
01.636.325/0001-28;2021-02-01;1;2021-02-28;4;;;;;;;;;;;;;;;;265485993.69;264396618.9;234900;1125.57096168582;0.00012;0;0.002209;0.002209;0;0
01.636.325/0001-28;2021-03-01;1;2021-03-31;4;;4;;;;;;;;;;;;;;264647654.95;263877829.79;234900;1123.36240864198;0.00012;0;-0.001962;-0.001962;0;0
01.636.325/0001-28;2021-04-01;1;2021-04-30;4;;;;;;;;;;;;;;;;265118861.77;264239497.02;234900;1124.90207330779;0.00012;0;0.001371;0.001371;0;0
01.636.325/0001-28;2021-05-01;1;2021-05-31;4;;;;;;;;;;;;;;;;265359495.94;264477714.4;234900;1125.91619582801;0.00012;0;0.000902;0.000902;0;0
01.636.325/0001-28;2021-06-01;1;2021-06-30;4;;4;;;;;;;;;;;;;;265829067.09;264906365.64;234900;1127.7410201788;0.000123;0;0.001889;0.001621;0.000268;0
01.636.325/0001-28;2021-07-01;1;2021-07-31;4;;;;;;;;;;;;;;;;266360477.84;265523281.14;234900;1130.3673100894;0.000122;0;0.002329;0.002329;0;0
01.636.325/0001-28;2021-08-01;1;2021-08-31;4;;;;;;;;;;;;;;;;266639957.51;265830717.5;234900;1131.67610685398;0.000147;0;0.001158;0.001158;0;0
01.657.856/0001-05;2021-01-01;1;2021-01-31;4882;;;;;;;;;;;;;;;;54620890.04;53148829.71;4200000;12.6544832642857;0.000319;0;0.003387;-0.000932;0.004319;0
01.657.856/0001-05;2021-02-01;1;2021-02-28;4877;;;;;;;;;;;;;;;;54344007.46;53127774.65;4200000;12.6494701547619;0.000262;0;0.000284;-0.000396;0.00068;0
01.657.856/0001-05;2021-03-01;1;2021-03-31;4881;4877;4;;;;;;;;;;;;;;54166295.34;52973753.33;4200000;12.6127984119048;0.000131;0;-0.002599;-0.002899;0.0003;0
01.657.856/0001-05;2021-04-01;1;2021-04-30;4810;;;;;;;;;;;;;;;;54233848.72;53050648.13;4200000;12.631106697619;0.000102;0;0.001452;0.001452;0;0
01.657.856/0001-05;2021-05-01;1;2021-05-31;4699;;;;;;;;;;;;;;;;54361115.78;53134151.13;4200000;12.6509883642857;0.000187;0;0.002187;0.001574;0.000613;0
01.657.856/0001-05;2021-06-01;1;2021-06-30;4611;4607;4;;;;;;;;;;;;;;54509646.31;53208330.75;4200000;12.6686501785714;0.000135;0;0.00185;0.001396;0.000454;0
01.657.856/0001-05;2021-07-01;1;2021-07-31;4606;;;;;;;;;;;;;;;;54780029.69;53257410.02;4200000;12.6803357190476;0.000167;0;0.002112;0.000922;0.00119;0
01.657.856/0001-05;2021-08-01;1;2021-08-31;4594;;;;;;;;;;;;;;;;54817901.15;53317977.29;4200000;12.694756497619;0.000201;0;0.002294;0.001137;0.001157;0
01.964.775/0001-40;2021-01-01;1;2021-01-31;6;;1;;;;;;5;;;;;;;;1635233.02;1187109.64;12583000;0.0943423380751808;1;0;-1.106222;-1.10564;-0.000582;
01.964.775/0001-40;2021-02-01;2;2021-02-28;6;;1;;;;;;5;;;;;;;;1634220.38;1185400.05;12583000;0.0942064730191528;1;0;-0.404753;-0.403313;-0.00144;
01.964.775/0001-40;2021-03-01;1;2021-03-31;6;;1;;;;;;5;;;;;;;;1633284.54;1185154.97;12583000;0.0941869959469125;1;0;-3.114659;-3.114452;-0.000207;
01.964.775/0001-40;2021-04-01;1;2021-04-30;6;;1;;;;;;5;;;;;;;;1635037.99;1186931.95;12583000;0.0943282166415004;1;0;0.417801;0.416302;0.001499;
01.964.775/0001-40;2021-05-01;1;2021-05-31;6;;1;;;;;;5;;;;;;;;1634903.41;1186772.79;12583000;0.0943155678296114;1;0;-4.802471;-4.802337;-0.000134;
01.964.775/0001-40;2021-06-01;1;2021-06-30;6;;1;;;;;;5;;;;;;;;1638051.56;1189943.65;12583000;0.0945675633791623;1;0;0.236561;0.233889;0.002672;
01.964.775/0001-40;2021-07-01;1;2021-07-31;6;;1;;;;;;5;;;;;;;;1639341.31;1191207.84;12583000;0.0946680314710324;1;0;0.607925;0.606863;0.001062;
01.964.775/0001-40;2021-08-01;1;2021-08-31;6;;1;;;;;;5;;;;;;;;1644373.08;1196236.37;12583000;0.0950676603353731;1;0;0.157433;0.153212;0.004221;
02.027.437/0001-44;2021-01-01;1;2021-01-31;12;;;;;;;;;;;;;;;;69689778.38;69371902.12;140000;495.513586571429;0.00037;0;-0.0005;-0.0005;0;0
02.027.437/0001-44;2021-02-01;1;2021-02-28;12;;;;;;;;;;;;;;;;69549023.97;69221011.26;140000;494.435794714286;0.000371;0;-0.002175;-0.002175;0;0
02.027.437/0001-44;2021-03-01;1;2021-03-31;12;10;2;;;;;;;;;;;;;;70096919.27;69617609.5;140000;497.268639285714;0.000369;0;0.005729;0.005729;0;0
02.027.437/0001-44;2021-04-01;1;2021-04-30;12;;;;;;;;;;;;;;;;69653158.3;69338223.4;140000;495.273024285714;0.00037;0;-0.004013;-0.004013;0;0
02.027.437/0001-44;2021-05-01;1;2021-05-31;12;;;;;;;;;;;;;;;;69471970.57;69159289.74;140000;493.994926714286;0.000371;0;-0.002581;-0.002581;0;0
02.027.437/0001-44;2021-06-01;1;2021-06-30;12;10;2;;;;;;;;;;;;;;69243724.75;68958972.13;140000;492.564086642857;0.000372;0;-0.002896;-0.002896;0;0
02.027.437/0001-44;2021-07-01;1;2021-07-31;12;;;;;;;;;;;;;;;;69260821.57;68951847.64;140000;492.513197428571;0.000372;0;-0.000103;-0.000103;0;0
02.027.437/0001-44;2021-08-01;1;2021-08-31;12;;;;;;;;;;;;;;;;69262332.57;68953112.54;140000;492.522232428571;0.000372;0;1.8E-05;1.8E-05;0;0
02.027.437/0001-44;2021-09-01;1;2021-09-30;12;10;2;;;;;;;;;;;;;;69069104.21;68758527.26;140000;491.132337571429;0.000373;0;-0.002822;-0.002822;0;0
02.508.235/0001-14;2021-01-01;1;2021-01-31;6;;;;;;;;;;;;;;;;95042263.99;94813047.21;17100;5544.62264385965;0.000448;0;0.009416;0.000395;0.009021;0
02.508.235/0001-14;2021-02-01;1;2021-02-28;6;;;;;;;;;;;;;;;;95025923.66;94775269.37;17100;5542.41341345029;0.000679;0;0.009161;-0.000398;0.009559;0
02.508.235/0001-14;2021-03-01;1;2021-03-31;6;4;1;;;;1;;;;;;;;;;94977740.19;94628469.87;17100;5533.82864736842;0.000565;0;0.008194;-0.001549;0.009743;0
02.508.235/0001-14;2021-04-01;1;2021-04-30;6;;;;;;;;;;;;;;;;94946637.34;94599011.7;17100;5532.10594736842;0.000565;0;0.009266;-0.000311;0.009577;0
02.508.235/0001-14;2021-05-01;1;2021-05-31;6;;;;;;;;;;;;;;;;94918363.7;94570882.67;17100;5530.4609748538;0.000565;0;0.009283;-0.000297;0.00958;0
02.508.235/0001-14;2021-06-01;1;2021-06-30;6;4;1;;;;1;;;;;;;;;;94916139.02;94014716.13;17100;5497.93661578947;0.000569;0;0.00927;-0.005881;0.015151;0
02.508.235/0001-14;2021-07-01;1;2021-07-31;5;;;;;;;;;;;;;;;;94916807.59;94134539.16;17100;5504.94381052632;0.000568;0;0.010187;0.001275;0.008912;0
02.508.235/0001-14;2021-08-01;1;2021-08-31;5;;;;;;;;;;;;;;;;95160836.22;94409485.99;17100;5521.02257251462;0.000566;0;0.010187;0.002921;0.007266;0
02.508.235/0001-14;2021-09-01;1;2021-09-30;5;5;;;;;;;;;;;;;;;95272258.86;95043994.85;17100;5558.12835380117;0.000562;0;0.010019;0.006721;0.003298;0
03.251.720/0001-18;2021-01-01;1;2021-01-29;1009;;;;;;;;;;;;;;;;341931302.64;336587594.83;750000;448.783459773333;0.00023;1E-05;0.000245;0.000236;9E-06;
03.251.720/0001-18;2021-02-01;1;2021-02-26;1006;;;;;;;;;;;;;;;;341928058.9;336731136.11;750000;448.974848146667;0.000241;1E-05;0.0031;0.000426;0.002674;
03.251.720/0001-18;2021-03-01;1;2021-03-31;991;973;9;;;;1;;3;;;;3;2;;;341566614.47;336198709.36;750000;448.264945813333;0.000128;1.5E-05;0.001092;-0.001581;0.002673;
03.251.720/0001-18;2021-04-01;1;2021-04-30;983;;;;;;;;;;;;;;;;340872506.59;336136819.88;750000;448.182426506667;0.000211;1.2E-05;0.002493;-0.000184;0.002677;
03.251.720/0001-18;2021-05-01;1;2021-05-31;975;;;;;;;;;;;;;;;;340952103.58;336149327.91;750000;448.19910388;0.00021;1.2E-05;0.002714;3.7E-05;0.002677;
03.251.720/0001-18;2021-06-01;1;2021-06-30;973;956;9;;;;;;3;;;;3;2;;;341060447.34;335907327.52;750000;447.876436693333;0.000217;1.2E-05;0.00285;-0.00072;0.00357;
03.251.720/0001-18;2021-07-01;1;2021-07-30;976;;;;;;;;;;;;;;;;340772938.07;335928842.27;750000;447.905123026667;0.000213;2.1E-05;0.002743;6.4E-05;0.002679;
03.251.720/0001-18;2021-08-01;1;2021-08-31;963;;;;;;;;;;;;;;;;340792757.39;335933976.92;750000;447.911969226667;0.000209;1.9E-05;0.002694;1.5E-05;0.002679;
03.507.519/0001-59;2021-01-01;1;2021-01-31;3126;;;;;;;;;;;;;;;;502525267.84;499433307.01;608950;820.154868232203;0.000169;0;0.002721;-0.002533;0.005254;0
03.507.519/0001-59;2021-02-01;1;2021-02-28;3146;;;;;;;;;;;;;;;;501479496.81;499405888.72;608950;820.109842712866;0.000171;0;0.003164;-5.5E-05;0.003219;0
03.507.519/0001-59;2021-03-01;1;2021-03-31;3149;3125;19;;;;;;;;;;2;3;;;501120464.16;499660320.46;608950;820.527663125051;0.000167;0;0.002497;0.000509;0.001988;0
03.507.519/0001-59;2021-04-01;1;2021-04-30;3142;;;;;;;;;;;;;;;;501613878.52;501168650.72;608950;823.004599261023;0.000168;0;0.003019;0.003019;0;0
03.507.519/0001-59;2021-05-01;1;2021-05-31;3131;;;;;;;;;;;;;;;;502518669.47;500734117.94;608950;822.291022152886;0.000167;0;0.001806;-0.000867;0.002673;0
03.507.519/0001-59;2021-06-01;1;2021-06-30;3105;3083;19;;;;;;;;;;1;2;;;502944107.19;501304789.65;608950;823.228162657033;0.000166;0;0.003512;0.00114;0.002372;0
03.507.519/0001-59;2021-07-01;1;2021-07-31;3085;;;;;;;;;;;;;;;;503550660.53;501723993.79;608950;823.916567517859;0.000164;0;0.003569;0.000836;0.002733;0
03.507.519/0001-59;2021-08-01;1;2021-08-31;3073;;;;;;;;;;;;;;;;504091789.08;501986765.5;608950;824.348083586501;0.000162;0;0.003813;0.000524;0.003289;0
03.683.056/0001-86;2021-01-01;1;2021-01-31;28371;;;;;;;;;;;;;;;;734956595.89;730601750.67;3690695;197.957769653141;0.000486;2E-06;0.003957;-8.4E-05;0.004041;0
03.683.056/0001-86;2021-02-01;1;2021-02-28;28764;;;;;;;;;;;;;;;;733970446.96;729567564.25;3690695;197.677555108184;0.000477;2E-06;0.002625;-0.001416;0.004041;0
03.683.056/0001-86;2021-03-01;1;2021-03-31;28904;28770;92;;;;2;;7;2;1;;18;12;;;731443797.92;727372877.38;3690695;197.082901019998;0.000459;2E-06;0.001039;-0.003008;0.004047;0
03.683.056/0001-86;2021-04-01;1;2021-04-30;29216;;;;;;;;;;;;;;;;743950144.7;726269330.15;3690695;196.783893047244;0.000461;2E-06;0.002542;-0.001517;0.004059;0
03.683.056/0001-86;2021-05-01;1;2021-05-31;29434;;;;;;;;;;;;;;;;743427510.05;724878219.59;3690695;196.406969307949;0.000426;2E-06;0.00215;-0.001915;0.004065;0
03.683.056/0001-86;2021-06-01;1;2021-06-30;29877;29740;94;;;;2;;7;2;;;20;12;;;744180367.02;730924305.45;3690695;198.045166411746;0.000427;2E-06;0.012414;0.008341;0.004073;0
03.683.056/0001-86;2021-07-01;1;2021-07-31;29976;;;;;;;;;;;;;;;;742260327.43;731470906.95;3690695;198.193269004889;0.000437;2E-06;0.004535;0.000748;0.003787;0
03.683.056/0001-86;2021-08-01;1;2021-08-31;29971;;;;;;;;;;;;;;;;731122382.52;723540914.37;3690695;196.044624215764;0.000398;2E-06;-0.003273;-0.007057;0.003784;0
03.855.441/0001-63;2021-01-01;1;2021-01-31;2;;;;;;;;;;;;;;;;982972537.3;26059131.16;144210661;0.180701835629198;0.004025;7.7E-05;0.708445;0.708445;0;0
03.855.441/0001-63;2021-02-01;1;2021-02-28;2;;;;;;;;;;;;;;;;991965952.63;27390776.5;144210661;0.189935864034352;0.003829;3.3E-05;0.051101;0.051101;0;0
03.855.441/0001-63;2021-03-01;1;2021-03-31;2;;1;;1;;;;;;;;;;;;1007053659.27;26896702.44;144210661;0.18650980623409;0.0039;0.000122;-0.018038;-0.018038;0;0
03.855.441/0001-63;2021-04-01;1;2021-04-30;2;;;;;;;;;;;;;;;;1022900799.38;33195762.2;144210661;0.230189376914374;0.00316;6.4E-05;0.234194;0.234194;0;0
03.855.441/0001-63;2021-05-01;1;2021-05-31;2;;;;;;;;;;;;;;;;1033298636.35;33801882.07;144210661;0.234392393985352;0.003103;6.2E-05;0.018259;0.018259;0;0
03.855.441/0001-63;2021-06-01;1;2021-06-30;2;;1;;1;;;;;;;;;;;;1048859011.9;37086828.88;144210661;0.257171200955802;0.002828;5.7E-05;0.097182;0.097182;0;0
03.855.441/0001-63;2021-07-01;1;2021-07-31;2;;;;;;;;;;;;;;;;1062244294.52;37641566.62;144210661;0.261017918917936;0.002786;5.6E-05;0.014958;0.014958;0;0
03.855.441/0001-63;2021-08-01;1;2021-08-31;2;;;;;;;;;;;;;;;;1079787053.04;42732463.92;144210661;0.296319728539348;0.002455;4.9E-05;0.135247;0.135247;0;0
04.066.582/0001-60;2021-01-01;1;2021-01-29;3217;3202;15;0;0;0;0;0;0;0;0;0;0;0;0;0;61629615.77;60593433.41;200000;302.96716705;0.000453;0;0.010103;-7.6E-05;0.010179;0
04.066.582/0001-60;2021-02-01;1;2021-02-28;3209;3193;16;0;0;0;0;0;0;0;0;0;0;0;0;0;61605650.18;60609813.26;200000;303.0490663;0.000453;0;0.010095;0.00027;0.009825;0
04.066.582/0001-60;2021-03-01;1;2021-03-31;3229;3213;16;0;0;0;0;0;0;0;0;0;0;0;0;0;61607732.68;60625329.85;200000;303.12664925;0.000446;0;0.010013;0.000256;0.009757;0
04.066.582/0001-60;2021-04-01;1;2021-04-30;3199;3182;17;0;0;0;0;0;0;0;0;0;0;0;0;0;61636222.05;60623666.52;200000;303.118333;0.000445;0;0.010091;-2.7E-05;0.010118;0
04.066.582/0001-60;2021-05-01;1;2021-05-31;3213;3194;19;0;0;0;0;0;0;0;0;0;0;0;0;0;61774612.06;60619598.18;200000;303.097991;0.000452;0;0.012176;-6.7E-05;0.012243;0
04.066.582/0001-60;2021-06-01;1;2021-06-30;3198;3182;16;0;0;0;0;0;0;0;0;0;0;0;0;0;62031275.03;60866768.76;200000;304.333844;0.000452;0;0.014242;0.004077;0.010165;0
04.066.582/0001-60;2021-07-01;1;2021-07-30;3187;3171;16;0;0;0;0;0;0;0;0;0;0;0;0;0;62164021.89;60988319.88;200000;304.941599;0.000452;0;0.01213;0.001997;0.010133;0
04.066.582/0001-60;2021-08-01;1;2021-08-31;3170;3155;15;0;0;0;0;0;0;0;0;0;0;0;0;0;62280374.28;61109871;200000;305.549355;0.000451;0;0.012109;0.001993;0.010116;0
04.141.645/0001-03;2021-01-01;1;2021-01-31;69940;;;;;;;;;;;;;;;;216836138.62;215144408.15;69033500;3.11652180680394;6.6E-05;0;0.003251;-5.4E-05;0.003305;0
04.141.645/0001-03;2021-02-01;1;2021-02-28;70360;;;;;;;;;;;;;;;;216878871.44;215068478.29;69033500;3.11542190805913;7.7E-05;0;0.003465;-0.000353;0.003818;0
04.141.645/0001-03;2021-03-01;1;2021-03-31;72805;72765;37;;;;;;1;;;;;2;;;216850271.6;214864295.98;69033500;3.11246418014442;7.5E-05;0;0.002839;-0.000949;0.003788;0
04.141.645/0001-03;2021-04-01;1;2021-04-30;74910;;;;;;;;;;;;;;;;216473163.76;214749677.44;69033500;3.11080384798685;4.3E-05;0;0.00162;-0.000533;0.002153;0
04.141.645/0001-03;2021-05-01;1;2021-05-31;74717;;;;;;;;;;;;;;;;216260607.36;214724797.74;1380670;155.522172380076;5.1E-05;0;0.002456;-0.000116;0.002572;0
04.141.645/0001-03;2021-06-01;1;2021-06-30;22398;22361;34;;;;;;1;;;;;2;;;216615185.25;214739933.89;1380670;155.533135282146;6.6E-05;0;0.003285;7E-05;0.003215;0
04.141.645/0001-03;2021-07-01;1;2021-07-31;22012;;;;;;;;;;;;;;;;217637675.54;214808112.99;1380670;155.582516452157;6.1E-05;0;0.003403;0.000317;0.003086;0
04.141.645/0001-03;2021-08-01;1;2021-08-31;21440;;;;;;;;;;;;;;;;218260550.23;214803014.56;1380670;155.578823730508;7.8E-05;0;0.003833;-2.4E-05;0.003857;0
04.722.883/0001-02;2021-01-01;2;2021-01-29;672;652;12;0;0;0;0;0;1;0;0;0;5;1;0;1;825224841.9;816375340.46;3935561.91;207.435522329263;5.4E-05;0;0.002331;-0.000289;0.00262;0
04.722.883/0001-02;2021-02-01;1;2021-02-28;681;661;12;0;0;0;0;0;1;0;0;0;5;1;0;1;827230924.36;816233892.77;3935561.91;207.399581415809;4.1E-05;0;0.001486;-0.000174;0.00166;0
04.722.883/0001-02;2021-03-01;1;2021-03-31;677;658;11;0;0;0;0;0;1;0;0;0;5;1;0;1;826283585.2;816249354.88;3935561.91;207.403510234705;3.6E-05;0;0.001665;1.9E-05;0.001646;0
04.722.883/0001-02;2021-04-01;1;2021-04-30;704;685;11;0;0;0;0;0;1;0;0;0;5;1;0;1;825849774.69;816093501.75;3935561;207.363957;3.1E-05;0;0.001794;-0.000191;0.001985;0
04.722.883/0001-02;2021-05-01;1;2021-05-31;712;694;10;0;0;0;0;0;1;0;0;0;5;1;0;1;825165100.47;815933561.16;3935562;207.323264;3.8E-05;0;0.00192;0.001538;0.000382;0
04.722.883/0001-02;2021-06-01;1;2021-06-30;758;740;10;0;0;0;0;0;1;0;0;0;5;1;0;1;824163086.96;814396085.09;3935562;206.932602;3.8E-05;0;0.001312;-0.001884;0.003196;0
04.722.883/0001-02;2021-07-01;1;2021-07-30;809;791;10;0;0;0;0;0;1;0;0;0;5;1;0;1;822476644.17;814270520.44;3935562;206.900697;6.9E-05;0;0.00155;-0.000154;0.001704;0
04.722.883/0001-02;2021-08-01;1;2021-08-31;821;802;11;0;0;0;0;0;1;0;0;0;5;1;0;1;821632950.51;814503427.59;3935562;206.959877;3.1E-05;0;0.001253;0.000286;0.000967;0
04.782.236/0001-88;2021-01-01;1;2021-01-29;3;;;;;;;;;;;;;;;;685959545.56;659316887.71;3395484;194.174641291197;0.000199;5E-06;0.003903;-0.000933;0.004836;
04.782.236/0001-88;2021-02-01;1;2021-02-26;3;;;;;;;;;;;;;;;;683922893.53;659628716.29;3395484;194.266477559606;0.000203;5E-06;0.005366;0.000473;0.004893;
04.782.236/0001-88;2021-03-01;1;2021-03-31;2;;1;;;;1;;;;;;;;;;684960374.4;660218330.9;3395484;194.440124265053;0.000203;5E-06;0.005366;0.000473;0.004893;
04.782.236/0001-88;2021-04-01;1;2021-04-30;2;;;;;;;;;;;;;;;;684408438.41;659787193.27;3395484;194.313150428628;0.000199;5E-06;0.005004;-0.000653;0.005657;
04.782.236/0001-88;2021-05-01;1;2021-05-31;2;;;;;;;;;;;;;;;;684472021.15;660147173.94;3395484;194.419167912439;0.000213;5E-06;0.005435;0.000546;0.004889;
04.782.236/0001-88;2021-06-01;1;2021-06-30;2;;1;;;;1;;;;;;;;;;686211550.89;660437024.03;3395484;194.504531321602;0.00022;5E-06;0.006097;0.000439;0.005658;
04.782.236/0001-88;2021-07-01;1;2021-07-30;2;;;;;;;;;;;;;;;;687487068.85;662773273.49;3395484;195.192577402809;0.000173;5E-06;0.009192;0.003537;0.005655;
04.782.236/0001-88;2021-08-01;1;2021-08-31;2;;;;;;;;;;;;;;;;690840792.73;667009583.53;3435484;194.153017021765;0.000537;4E-06;0.000207;-0.005326;0.005533;
05.437.916/0001-27;2021-01-01;1;2021-01-29;2189;;;;;;;;;;;;;;;;110953569.56;108679711.87;383936;283.067260871604;0.000425;2.8E-05;0.005469;0.000872;0.004597;
05.437.916/0001-27;2021-02-01;1;2021-02-26;2259;;;;;;;;;;;;;;;;111766801.59;108721809.07;383936;283.176907271003;0.000424;2.8E-05;0.005156;0.000387;0.004769;
05.437.916/0001-27;2021-03-01;1;2021-03-31;2317;2303;12;;;;;;;;;;2;;;;111732774.09;108776379.98;383936;283.319042705034;0.000424;2.8E-05;0.005269;0.000502;0.004767;
